root_id,root_follower_count,num_messages,num_unique_users,num_airline_replies,airline_reply_rate,did_airline_reply,avg_sentiment,avg_airline_sentiment,sentiment_change_after_airline,max_depth,avg_airline_response_time
1131600209392394240,114,1,1,0,0.0,False,0.0598,,,0,
1131600866027425793,134,1,1,0,0.0,False,0.0198,,,0,
1131600866027425793,134,1,1,0,0.0,False,0.0198,,,0,
1131601336984903681,126,1,1,0,0.0,False,0.0598,,,0,
1131601336984903681,126,1,1,0,0.0,False,0.0598,,,0,
1131601712924508160,357,1,1,0,0.0,False,0.1227,,,0,
1131601712924508160,357,1,1,0,0.0,False,0.1227,,,0,
1131601844311138306,1687,4,2,2,0.5,True,-0.9310749999999999,-0.9258,0.01715,3,1053.0
1131601844311138306,1687,4,2,2,0.5,True,-0.9310749999999999,-0.9258,0.01715,3,1053.0
1131605754530525184,59,2,2,1,0.5,True,-0.86305,-0.891,,1,775.0
1131605754530525184,59,2,2,1,0.5,True,-0.86305,-0.891,,1,775.0
1131606122161475585,1150,1,1,0,0.0,False,0.0136,,,0,
1131606122161475585,1150,1,1,0,0.0,False,0.0136,,,0,
1131609015165837312,27791,1,1,0,0.0,False,0.0143,,,0,
1131609015165837312,27791,1,1,0,0.0,False,0.0143,,,0,
1131610085774503936,109,1,1,0,0.0,False,0.0598,,,0,
1131610085774503936,109,1,1,0,0.0,False,0.0598,,,0,
1131610824605405184,214,1,1,0,0.0,False,-0.9111,,,0,
1131610824605405184,214,1,1,0,0.0,False,-0.9111,,,0,
1131611288575062018,0,1,1,0,0.0,False,0.0598,,,0,
1131611288575062018,0,1,1,0,0.0,False,0.0598,,,0,
1131611536852738051,799,1,1,0,0.0,False,0.0982,,,0,
1131611536852738051,799,1,1,0,0.0,False,0.0982,,,0,
1131612431766171654,226,1,1,0,0.0,False,-0.9268,,,0,
1131612431766171654,226,1,1,0,0.0,False,-0.9268,,,0,
1131613542086598661,134,1,1,0,0.0,False,0.0169,,,0,
1131613542086598661,134,1,1,0,0.0,False,0.0169,,,0,
1131620476567064581,1412,1,1,0,0.0,False,0.0077,,,0,
1131620476567064581,1412,1,1,0,0.0,False,0.0077,,,0,
1131621795944173569,2717,1,1,0,0.0,False,0.0598,,,0,
1131621795944173569,2717,1,1,0,0.0,False,0.0598,,,0,
1131622705780776960,134,1,1,0,0.0,False,0.0177,,,0,
1131622705780776960,134,1,1,0,0.0,False,0.0177,,,0,
1131624927772184576,5403,1,1,0,0.0,False,0.0598,,,0,
1131624927772184576,5403,1,1,0,0.0,False,0.0598,,,0,
1131626236478935041,8933,1,1,0,0.0,False,0.048,,,0,
1131626236478935041,8933,1,1,0,0.0,False,0.048,,,0,
